Building Id,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type Epa Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (Kbtu),Site Eui (Kbtu/Sq Ft),Weather Normalized Site Energy Use,Weather Normalized Site Eui (Kbtu/Sq Ft),Electricity Use Grid Purchase And Onsite (Kwh),Electricity Use - Grid Purchase (Kwh),Electricity Use Onsite Renewable (Kwh),Green Power - Onsite And Offsite (Kwh),Natural Gas Use (Kbtu),District Steam Use (Kbtu),District Chilled Water Use (Kbtu),Total Ghg Emissions (Metric Tons Co2E),Energy Star Certification - Years Certified,Recent Energy Star Certification
5043,In Compliance,4451 S Ammons Building 3,4451 S Ammons St Building 3,80123,1993,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,27576,2022,100,960499.3,34.8,966634.4,35.1,128260.1,128260,0,#N/A,522876,0,0,100.5,"2021, 2020, 2019, 2018",2021
5044,In Compliance,4451 S Ammons Building 4,4451 S Ammons St Building 4,80123,1993,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,30687,2022,99,1221879.5,39.8,1237449.6,40.3,135471.7,135471.7,0,#N/A,759650,0,0,117.2,"2021, 2020, 2019, 2018",2021
5045,In Compliance,4451 S Ammons Building 5,4451 S Ammons St Building 5,80123,1993,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,30687,2022,99,1133181.2,36.9,1139053,37.1,150286.4,150286.4,0,#N/A,620404,0,0,118.2,"2021, 2020, 2019, 2018",2021
5047,In Compliance,Hobby Lobby,4887 S. Wadsworth Parkway,80123,1991,Portfolio Manager,Building,Retail Store,Retail Store,Commercial,,90398,2022,67,4361482.3,48.2,4477945.5,49.5,682369.7,682369.6,0,#N/A,2033236.9,0,0,495,0,0
5048,In Compliance,Sam'S Club #6635,4827 S Wadsworth Way,80123,1994,Portfolio Manager,Building,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Commercial,,138000,2022,29,16594188,120.2,17024306.3,123.4,2818930,2818929.3,0,#N/A,6976000.1,0,0,1969.5,0,0
5053,In Compliance,American Water Works Assocation,6666 W Quincy Ave,80235,1974,Portfolio Manager,Building,Office,Office,Commercial,,93095,2022,90,5240432.2,56.3,5527137.1,59.4,618656.6,618656.5,0,#N/A,3129575.8,0,0,517.1,2017,2017
5054,In Compliance,6100 W Quincy Ave Bldg Mars,6100 W Quincy Ave,80235,2000,Portfolio Manager,Building,Drinking Water Treatment & Distribution,Drinking Water Treatment & Distribution,Institutional,,664202,2022,0,34458944.7,51.9,34908843.1,52.6,8800070,8800068.8,0,#N/A,4433106.2,0,0,5227,0,0
5069,In Compliance,Plaza On The Green Bldg #A,8100 W. Crestline Blvd,80123,1987,Portfolio Manager,Building,Strip Mall,Strip Mall,Commercial,,30322,2022,0,7430627.3,245.1,7512581.7,247.8,970723.1,970723,0,#N/A,4118520.1,0,0,769.4,0,0
5070,In Compliance,Westlake Greens,8000 W Crestline Ave,80123,1997,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,329538,2022,68,21992736,66.7,22215223.3,67.4,2257612,2257611.7,0,#N/A,14289763.8,0,0,1938.2,"2019, 2018",2019
5084,In Compliance,1507 - Denver Sw,7990 W. Crestline Avenue,80235,1996,Portfolio Manager,Building,Retail Store,Retail Store,Commercial,,131335,2022,99,7164542.5,54.6,7533883.3,57.4,768665.6,768665.5,0,#N/A,4541855.5,0,0,677.2,0,0
5085,In Compliance,Plaza On The Green - Bldg B,8100 W. Crestline Blvd,80123,1989,Portfolio Manager,Building,Strip Mall,Strip Mall,Commercial,,76516,2022,0,6672047.5,87.2,6875361.1,89.9,1207124,1207123.7,0,#N/A,2553340.9,0,0,820.3,0,0
5086,In Compliance,Southwest Commons - K,8500 W Crestline Ave,80123,1987,Assessor Data,Building,Strip Mall,Strip Mall,Commercial,,94577,2022,0,1670009.9,17.7,1722574,18.2,276385.1,276385.1,0,#N/A,726984,0,0,195.4,0,0
5087,In Compliance,Southwest Commons - Sprouts,8601 W Cross Dr,80216,1987,Assessor Data,Building,Supermarket/Grocery Store,Supermarket/Grocery Store,Commercial,,34481,2022,76,6253007.9,181.3,6419785.1,186.2,861408.9,861408.8,0,#N/A,3313880.7,0,0,664.6,0,0
5088,Pending Revisions,Frontier Hangar,26360 E 103Rd Ave,80249,1996,Portfolio Manager,Building,Transportation Terminal/Station,Distribution Center,Municipal,City - Airport,170833,2022,1,54859084.2,321.1,57460929,336.4,1758419,1758418.9,0,#N/A,48859358.3,0,0,3513.7,0,0
5089,In Compliance,United Hangar,27300 E 98Th Ave,80249,1996,Portfolio Manager,Building,Transportation Terminal/Station,Distribution Center,Municipal,City - Airport,437800,2022,6,75634413.1,172.8,79144086.5,180.8,6410505,6410504.4,0,#N/A,53761769.5,0,0,6204,0,0
5095,Pending Revisions,Concourse C,9100 Peã±A Boulevard,80249,1996,Portfolio Manager,Building,Transportation Terminal/Station,Transportation Terminal/Station,Municipal,City - Airport,1008633,2022,0,188324258.6,186.7,187037061.5,185.4,19740710,19740710.9,0,#N/A,18744375.9,0,53233808.5,17365.4,0,0
5096,Pending Revisions,Agts Tunnel And Maintenance Facility,9400 Peã±A Blvd,80249,1996,Portfolio Manager,Building,"Repair Services (Vehicle, Shoe, Locksmith, Etc.)","Repair Services (Vehicle, Shoe, Locksmith, Etc.)",Municipal,City - Airport,343075,2022,0,32350021.4,94.3,32380110.5,94.4,9341220,9341218.6,0,#N/A,0,0,0,4911,0,0
5097,Pending Revisions,Concourse B,8900 Peã±A Boulevard,80249,1996,Portfolio Manager,Building,Transportation Terminal/Station,Transportation Terminal/Station,Municipal,City - Airport,2254758,2022,0,232187876.6,103,231356408,102.6,40735640,40735630.3,0,#N/A,41157541,0,29949178.7,26509.2,0,0
5098,In Compliance,Westin Hotel,8300 Peã±A Blvd,80249,2015,Portfolio Manager,Building,Hotel,Hotel,Municipal,City - Airport,698307,2022,97,43831770.5,62.8,43851502.8,62.8,3491281,3491280.8,0,#N/A,6762458.7,0,12433730,3839.6,0,0
5099,In Compliance,Concourse A,8700 Peã±A Boulevard,80249,1996,Portfolio Manager,Building,Transportation Terminal/Station,Transportation Terminal/Station,Municipal,City - Airport,1265359,2022,0,243274237.5,192.3,249009959.9,196.8,25231850,25231844.4,0,#N/A,75608082.6,0,38895285.3,23211.5,0,0
5100,Pending Revisions,Terminal,8400 Peã±A Boulevard,80249,1996,Portfolio Manager,Building,Transportation Terminal/Station,Transportation Terminal/Station,Municipal,City - Airport,2582621,2022,0,312673555,121.1,312845357,121.1,43298720,43298716,0,#N/A,62453760.4,0,87287560.9,31543.1,0,0
5101,Pending Revisions,Airport Office Building,8500 Peã±A Boulevard,80249,1995,Portfolio Manager,Building,Office,Mixed Use Property,Municipal,City - Airport,124511,2022,3,42226262.7,339.1,41553204.9,333.7,2792410,2792409.9,0,#N/A,0,0,20017749.2,3355.5,0,0
5102,Pending Revisions,Central Plant,26920 E 86Th Ave,80249,1996,Portfolio Manager,Building,Energy/Power Station,Energy/Power Station,Municipal,City - Airport,98461,2022,0,382309352.3,3882.9,0,0,18373490,18373489.2,0,#N/A,319618999.5,0,0,26573.8,0,0
5105,In Compliance,World Port 11 - Fox Rental Car,24558 E 75Th Ave,80249,1996,Portfolio Manager,Building,Automobile Dealership,Automobile Dealership,Municipal,City - Airport,54813,2022,0,1773823,32.4,1876816.6,34.2,43454.4,43454.4,0,#N/A,1625556.7,0,0,109,0,0
5106,Pending Revisions,World Port 12 - Paradise 4 Paws,24735 E 75Th Ave,80249,1996,Portfolio Manager,Building,Office,Office,Municipal,City - Airport,57500,2022,100,1026799,17.9,1015998.1,17.7,300937.6,300937.5,0,#N/A,0,0,0,157.2,0,0
5108,Pending Revisions,Ual Flight Kitchen/Gse,27550 E 75Th Ave,80249,1996,Portfolio Manager,Building,Food Service,Food Service,Municipal,City - Airport,119985,2022,0,6488940.2,54.1,6465912.9,53.9,1901800,1901799.3,0,#N/A,0,0,0,993.4,0,0
5109,Pending Revisions,National/Enterprise Rental Car Maintenance,24530 E 78Th Ave,80249,1996,Portfolio Manager,Building,Automobile Dealership,Automobile Dealership,Municipal,City - Airport,34468,2022,0,13533453.5,392.6,13857638.6,402,1657764,1657763.4,0,#N/A,7877164,0,0,1284.3,0,0
5111,Pending Revisions,Budget Rental Car,24050 E 78Th Ave,80249,1996,Portfolio Manager,Building,Automobile Dealership,Automobile Dealership,Municipal,City - Airport,25000,2022,0,3699560.2,148,3699560.2,148,1084279,1084279,0,#N/A,0,0,0,566.4,0,0
5112,In Compliance,Dhl Express Building Cargo C (Airborne),"26200 E 75Th Ave, Denver, Co 80249",80249,1996,Portfolio Manager,Building,Distribution Center,Distribution Center,Municipal,City - Airport,45052,2022,12,6195433.1,137.5,6396181.3,142,576825.5,576825.5,0,#N/A,4227304.4,0,0,525.8,0,0
5113,Pending Revisions,Ups Building Mixed Cargo B,26400 E 75Th Ave,80249,1996,Portfolio Manager,Building,Distribution Center,Distribution Center,Municipal,City - Airport,81671,2022,100,45183.2,0.6,45183.2,0.6,13242.4,13242.4,0,#N/A,0,0,0,6.9,0,0
5114,Pending Revisions,Fedex Building Federal Cargo A,26900 E 75Th Ave,80249,1996,Portfolio Manager,Building,Distribution Center,Distribution Center,Municipal,City - Airport,104700,2022,2,30410205.1,290.5,32012774.7,305.8,1406273,1406273,0,#N/A,25612000.9,0,0,2094.9,0,0
5115,Pending Revisions,Avis Rental Car,25500 E 78Th Ave,80249,1996,Portfolio Manager,Building,Automobile Dealership,Automobile Dealership,Municipal,City - Airport,32874,2022,0,6152982.3,187.2,6152982.3,187.2,1803336,1803335.7,0,#N/A,0,0,0,942,0,0
5116,In Compliance,Signature Flight Support Hangar 2 - South,7830 Harry B Combs Pkwy,80249,1996,Portfolio Manager,Building,"Repair Services (Vehicle, Shoe, Locksmith, Etc.)","Repair Services (Vehicle, Shoe, Locksmith, Etc.)",Municipal,City - Airport,44977,2022,0,3964433.9,88.1,4023146.9,89.4,511958.4,511958.3,0,#N/A,2217631.9,0,0,385.2,0,0
5118,In Compliance,Joint Use Cargo,7640 N Undergrove St,80249,1996,Portfolio Manager,Building,Distribution Center,Distribution Center,Municipal,City - Airport,122828,2022,13,19387563.3,157.8,20152046.5,164.1,1766897,1766897.2,0,#N/A,13358909.5,0,0,1632.5,0,0
5119,In Compliance,Vehicle Storage,27500-B E 80Th Ave,80249,1996,Portfolio Manager,Building,"Repair Services (Vehicle, Shoe, Locksmith, Etc.)","Repair Services (Vehicle, Shoe, Locksmith, Etc.)",Municipal,City - Airport,95704,2022,0,5107264,53.4,5290756.8,55.3,628350,628349.9,0,#N/A,2963333.9,0,0,485.6,0,0
5120,In Compliance,Airport Maintenance Building,27500-A E 80Th Ave,80249,1996,Portfolio Manager,Building,"Repair Services (Vehicle, Shoe, Locksmith, Etc.)","Repair Services (Vehicle, Shoe, Locksmith, Etc.)",Municipal,City - Airport,90411,2022,0,8724667.6,96.5,8803640.6,97.4,2134589,2134588.4,0,#N/A,1441451,0,0,1191.6,0,0
5123,In Compliance,Country Club Flats Homeowners Association,10 N. Ogden Street,80209,1960,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,25000,2022,43,2520999.3,100.8,2667428.8,106.7,87724.2,87724.2,0,#N/A,2221684.5,0,0,167.8,0,0
5124,In Compliance,100 Fillmore,100 Fillmore St.,80206,1982,Portfolio Manager,Building,Office,Office,Commercial,,92616,2022,77,6464146.7,69.8,6594314.5,71.2,1156275,1156274.7,0,#N/A,2518937.1,0,0,789.7,2022,2022
5125,In Compliance,100 St. Paul,100 St. Paul Street,80206,2015,Portfolio Manager,Building,Office,Mixed Use Property,Commercial,,158445,2022,52,14610076.9,92.2,14737753.4,93,2840121,2840120.3,0,#N/A,4919585.3,0,0,1872.3,0,0
5126,In Compliance,Sports Castle,1000 N. Broadway,80203,1925,Portfolio Manager,Building,Other - Services,Other - Services,Commercial,,50000,2022,0,102177.7,2,105834.3,2.1,6302.9,6302.9,0,#N/A,80672.3,0,0,7.9,0,0
5130,In Compliance,Amick Building,1029 Santa Fe Drive,80204,1900,Portfolio Manager,Building,Office,Office,Commercial,,35000,2022,0,1566708.3,44.8,1581474.8,45.2,200907.8,200907.7,0,#N/A,881211,0,0,160.8,0,0
5132,In Compliance,29216-Denver,10298 E 45Th Ave & Havana,80238,2015,Portfolio Manager,Building,Self-Storage Facility,Self-Storage Facility,Commercial,,136385,2022,0,2147969.5,15.7,2212348.4,16.2,161773,161773,0,#N/A,1596000,0,0,169.3,0,0
5133,In Compliance,Grand Cherokee Lofts,1050 Cherokee Street,80204,1998,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,34221,2022,87,1089319.5,31.8,1073148.5,31.4,302775.6,302775.6,0,#N/A,56249,0,0,174.7,0,0
5136,In Compliance,"Gab Delaware, Llc",1062 Delaware St,80204,1929,Portfolio Manager,Building,Office,Office,Commercial,,27187,2022,63,2365283.1,87,2382466,87.6,171296.9,171296.9,0,#N/A,1780818,0,0,191.8,0,0
5137,In Compliance,Cadillac Lofts,1090 Cherokee St,80204,1920,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,37350,2022,1,8028840.7,215,8212222.1,219.9,150779.9,150779.9,0,#N/A,7514379.6,0,0,484.6,0,0
5138,In Compliance,Denver,197 E Mississippi Ave,80209,2015,Portfolio Manager,Building,Supermarket/Grocery Store,Supermarket/Grocery Store,Commercial,,27000,2022,86,4605529.7,170.6,4760773.3,176.3,694799.4,694799.3,0,#N/A,2234874.1,0,0,481.6,0,0
5139,In Compliance,Mariposa Phase Vi,1090 Osage St,80204,2015,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial/Residential Mixed-Use,,97956,2022,33,6898848.2,70.4,6896912.6,70.4,925413.7,925413.5,0,#N/A,3741336.8,0,0,723.6,0,0
5140,In Compliance,Ruby Hill Residences,1144 S Pecos St,80223,2016,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,96000,2022,61,4691051.8,48.9,4799697.5,50,877953.9,877953.8,0,#N/A,1695473,0,0,588,0,0
5142,In Compliance,Cadillac Condominiums,1111 Ash St.,80220,1965,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,78653,2022,89,6214902.7,79,6432294,81.8,365739.3,365739.3,0,#N/A,4967000.1,0,0,471.3,0,0
5143,In Compliance,Mile High 4,11196 E. 45Th Ave,80239,2016,Portfolio Manager,Building,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Commercial,,163304,2022,65,6708690.7,41.1,6820057.9,41.8,517934.9,517934.8,0,#N/A,4941497,0,0,556.2,0,0
5144,In Compliance,1127-1143 Auraria Pkwy,1127 Auraria Pkwy,80204,1930,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,90710,2022,97,3279978.3,36.2,3297118.5,36.3,449209.6,449209.6,0,#N/A,1747275.1,0,0,347.6,2022,2022
5148,In Compliance,1155 W 5Th Llc,1155 W 5Th Ave,80204,2014,Portfolio Manager,Building,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym,Commercial,,31005,2022,0,1401896.4,45.2,1407714.4,45.4,186004.2,186004.2,0,#N/A,767250,0,0,146.3,0,0
5152,In Compliance,1074-Denver - E 40Th Ave,11855 E. 40Th Ave.,80239,2009,Portfolio Manager,Building,Self-Storage Facility,Self-Storage Facility,Commercial,,68400,2022,0,211667.7,3.1,218064.3,3.2,46708,46708,0,#N/A,52300,0,0,29.3,0,0
5153,In Compliance,Howard Lorton Galleries,12 E 12Th Ave,80203,1919,Portfolio Manager,Building,Retail Store,Retail Store,Commercial,,54906,2022,85,2647095.2,48.2,2662911.7,48.5,271825.1,271825.1,0,#N/A,1719627.9,0,0,233.3,0,0
5154,In Compliance,Museum Residences,1200 Acoma/55 W 12 Ave,80204,2006,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,126300,2022,72,7464391.4,59.1,7558766.7,59.8,568110.1,568110.1,0,#N/A,5525999.6,0,0,615.8,0,0
5155,Not Submitted,,1201 Clarkson St,80218,1966,Assessor Data,Building,Multifamily Housing,,Multi-Family,,26600,,,,,,,,,,#N/A,,,,,,
5164,In Compliance,South Hall Apartments,1240 Colorado Blvd.,80206,1948,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,25402,2022,77,1848563.8,72.8,1907904.5,75.1,104397.9,104397.9,0,#N/A,1492358,0,0,138.5,0,0
5165,In Compliance,Jack Kerouac,1240-1260 Sherman St,80203,1940,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,35249,2022,74,3561493.7,101,3687576.3,104.6,186545.6,186545.6,0,#N/A,2925000,0,0,261.2,0,0
5168,In Compliance,Kasel Industries,12601 E 38Th Avenue,80239,1980,Portfolio Manager,Building,Distribution Center,Distribution Center,Commercial,,148000,2022,51,8258675.9,55.8,8342826.4,56.4,1242359,1242358.7,0,#N/A,4019747.5,0,0,862.4,0,0
5173,In Compliance,Denver Tower,1301 Speer Blvd,80204,1982,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,109360,2022,93,4196039.2,38.4,4211777.4,38.5,633760.7,633760.6,0,#N/A,2033647.8,0,0,467.5,0,0
5174,In Compliance,Left Bank Lofts,1301 Wazee St.,80202,1907,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,37513,2022,0,1700870.5,45.3,1711850.4,45.6,299090.4,299090.4,0,#N/A,680374,0,0,205.8,0,0
5179,In Compliance,Denver Family,1385 S. Irving St,80219,1970,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,97592,2022,31,13378988,137.1,14253229.7,146,141045.6,141045.6,0,#N/A,12897740.4,0,0,765.1,0,0
5182,In Compliance,Scottish Rite Masonic Center,1370 N Grant St,80203-2406,1924,Portfolio Manager,Building,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,Commercial,,41275,2022,0,2891437.7,70.1,2988588.2,72.4,168740,168739.9,0,#N/A,2315696.9,0,0,218.7,0,0
5183,In Compliance,Adar Sheni,1400 Glenarm Place,80202,1974,Portfolio Manager,Building,Office,Office,Commercial,,39804,2022,37,3788395.3,95.2,3828756.7,96.2,533611.8,533611.7,0,#N/A,0,1967711.9,0,433.3,0,0
5186,In Compliance,1430 Wynkoop,1430 Wynkoop St.,80202,1890,Portfolio Manager,Building,Office,Office,Commercial,,40949,2022,54,2425925.1,59.2,2438325.3,59.5,523411.8,523411.7,0,#N/A,640044.1,0,0,330.9,0,0
5187,In Compliance,Daniels & Fisher Warehouse,1422 Delgany St,80202,1944,Portfolio Manager,Building,Office,Office,Commercial,,25342,2022,85,1008784.5,39.8,1016819.3,40.1,170311.4,170311.4,0,#N/A,427682,0,0,119.3,0,0
5189,Not Submitted,Briarwood Health Care,1427 Gaylord St.,80206,1963,Portfolio Manager,Building,Residential Care Facility,Residential Care Facility,Institutional,,37500,,,,,,,,,,#N/A,,,,,,
5191,In Compliance,Briarwood Health Care,1440 Vine St.,80206,1961,Portfolio Manager,Building,Residential Care Facility,Residential Care Facility,Institutional,,37500,2022,0,2483642.1,66.2,2433909.8,64.9,612728,612727.9,0,#N/A,393014.2,0,0,368.4,0,0
5192,In Compliance,Wazee Wire Works,1441 Wazee St,80202,1999,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,36700,2022,0,2660563.1,72.5,2672427.3,72.8,320187.9,320187.8,0,#N/A,1568082,0,0,264.9,0,0
5194,In Compliance,Denver Metro Chamber Of Commerce,1445 Market St.,80202,1985,Portfolio Manager,Building,Office,Office,Commercial Condominium,,73299,2022,76,4468702.3,61,4499401,61.4,744637.2,744637.2,0,#N/A,1928000,0,0,524.8,"2022, 2021, 2019, 2018, 2017, 2016, 2015",2022
5197,In Compliance,1476 Pennsylvania St.,1476 Pennsylvania St.,80206,1926,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,28372,2022,14,3521832.8,124.1,3598195.2,126.8,151116.5,151116.5,0,#N/A,3006223.2,0,0,245.4,0,0
5199,In Compliance,"Rodolfo ""Corky"" Gonzales Library",1498 N Irving Street,80204,2015,Portfolio Manager,Building,Library,Library,Municipal,City ? General Services,27000,2022,0,2566354.5,95.1,2623848.3,97.2,326465.9,326465.8,0,#N/A,1452452.9,0,0,262.3,0,0
5200,In Compliance,11Th And Broadway,1112 N Broadway,80203,1903,Portfolio Manager,Building,Hotel,Hotel,Commercial,,40000,2022,93,3169453.9,79.2,3246378.9,81.2,298491.8,298491.8,0,#N/A,2150999.9,0,0,283.6,0,0
5202,In Compliance,Studebaker,1501 Blake Street,80202,1889,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Commercial Condominium,,46445,2022,62,2475322.6,50.9,2508546.9,51.6,283510.7,283510.7,0,#N/A,1507984,0,0,240.9,0,0
5204,In Compliance,Hardware Block,1501 Wazee St,80202,2001,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,100529,2022,77,4639121,46.1,4630886.2,46.1,849995.8,849995.7,0,#N/A,1738935.4,0,0,574.5,0,0
5205,Pending Revisions,The Clermont,1515 Clermont St,80220,1955,Portfolio Manager,Building,Multifamily Housing,0,Multi-Family,,30706,2022,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0
5206,In Compliance,"5206 - Equestrian Center (Arena, Barn, Paddock)",1515 E 47Th Ave,80216,1992,Portfolio Manager,Building,Stadium (Closed),Stadium (Closed),Municipal,City ? Other,231560,2022,0,17869946.3,77.2,18406833.4,79.5,1402387,1402387.1,0,#N/A,13085000.8,0,0,1490.5,0,0
5208,In Compliance,Alliance Center Operations,1536 Wynkoop St,80202,1908,Portfolio Manager,Building,Office,Office,Commercial,,40393,2022,71,1341858.3,33.2,1353164.3,33.5,393276.2,393276.1,0,#N/A,0,0,0,223.1,"2016, 2006",2016
5209,In Compliance,8432- Denver - E 53Rd Ave Oc,15200 E 53Rd Ave,80239,2009,Portfolio Manager,Building,Self-Storage Facility,Self-Storage Facility,Commercial,,75760,2022,0,203313.1,2.7,206309.3,2.7,35379,35379,0,#N/A,82600,0,0,24.5,0,0
5210,In Compliance,John Deere Loft,1530 15Th St,80202,1993,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,26790,2022,0,1934281.5,72.2,1962040.3,73.2,206673.9,206673.9,0,#N/A,1229110,0,0,182.5,0,0
5211,In Compliance,Detroit Terraces,1530 Detroit St.,80206,2015,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,28042,2022,62,1912415.3,68.2,1921132.3,68.5,358673,358673,0,#N/A,688623,0,0,240,0,0
5216,In Compliance,Zang Building,1553 Platte St.,80202,1898,Portfolio Manager,Building,Office,Office,Commercial,,45099,2022,28,4658299.9,103.3,4683835.3,103.9,680514.1,680514,0,#N/A,2336385.8,0,0,510.1,0,0
5218,In Compliance,158 Fillmore St,158 Fillmore St,80206,1956,Portfolio Manager,Building,Office,Office,Commercial,,33693,2022,71,2823364.3,83.8,2880594.3,85.5,541664.2,541664.2,0,#N/A,975206,0,0,359,0,0
5221,In Compliance,1600 Wynkoop Condominium,"1600 Wynkoop Street, Suite 200",80202,1987,Portfolio Manager,Building,Office,Office,Multi-Family Condominium,,38828,2022,0,2218340.7,57.1,2232052.5,57.5,175962.1,175962.1,0,#N/A,1617958,0,0,185.7,0,0
5222,Exempt,,1445 16Th St,5222,1981,Assessor Data,Building,Multifamily Housing,,Commercial,,42500,,,,,,,,,,#N/A,,,,,,
5223,In Compliance,The Colorado Building,1615 California Street,80202,1898,Portfolio Manager,Building,Office,Office,Commercial,,58390,2022,58,5073493.2,86.9,5102859.4,87.4,420204.9,420204.9,0,#N/A,0,3639754,0,480,0,0
